No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
29,16.00 WIB,PA Remaja,GRII Andhika,https://us02web.zoom.us/j/84456447926,,20200613,
30,16.00 WIB,PA Anak Seri Tokoh - Esau : Kemah vs Padang,Ibu Yuliawati G.,http://bit.ly/griicitralive,,20200613,
31,16.30 WIB,PA Pemuda - Living Under the Shadow of God's Providence : Contentment for Today,Vik. Joshua Siwalette,Pendaftaran hubungi WA : https://wa.me/6281222555455,,20200613,
32,16.45 WIB,PA Pemuda - The Wrath of God,GRII BSD,https://zoom.us/j/2425743816,,20200613,
39,17.00 WIB,Persekutuan Remaja,GRII Sidoarjo,Pendaftaran hubungi WA : https://wa.me/62811323345,,20200613,
38,17.00 WIB,PA Pemuda - Characteristics of a Foolish Person,Vik. Oktavina Toding,"Zoom Meeting ID : 816 5073 4859,
Password : 326706",,20200613,
37,17.00 WIB,PA Pemuda - Yesus : Tuhan dan Allah Kita,Pdt. Dawis Waiman,http://bit.ly/mriiyogya,Zoom Meeting ID : 365 462 6283,20200613,
33,17.00 WIB,Konser Klasik - Chopin Piano Concerto No. 2,Jakarta Simfonia Orchestra,https://www.youtube.com/channel/UCE10jo6n5pX_oLraRBL-AYg,,20200613,
35,17.00 WIB,PA - Roh Kudus & Kawanan Domba Allah : Menjadi Satu Kawanan - Roh dan Kebenaran,"Pdt. J. Putratama Kamuri,
 Vik. Grace Kamuri",http://bit.ly/mriidepoklive,,20200613,
34,17.00 WIB,PA Pemuda - Hermeneutics of Life : Through Literature,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200613,
36,17.00 WIB,PA - Ujian Keselamatan dan Keyakinan Keselamatan,Pdt. Tumpal Hutahaean,https://www.youtube.com/user/griicikarang/live,,20200613,
40,17.30 WIB,PA Remaja & Pemuda - Meditasi 12 Perkataan Yesus yang Sulit (4-6),"Sdr. Ayub Sumires,
Sdr. Roby Handoko","Zoom Meeting ID : 295 613 711,
Password : 694471",,20200613,
41,18.00 WIB,Pemahaman Alkitab,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200613,
42,18.00 WIB,Pembinaan : Injil Kerajaan - Hidup dan Kesaksian (Sharing Hidup),"Vik. Harly Tambunan,
Pdt. Eko Aria (Host)",http://bit.ly/griimalanglive,,20200613,
44,19.00 WIB,PA - Hard Sayings of The Old Testament II - Haman : Hitler Perjanjian Lama,Pdt. Benyamin F. Intan,https://www.youtube.com/c/GRIIPondokIndah/live,,20200613,
43,19.00 WIB,KPIN Buntok 2012 - Bertobatlah! Mengapa Harus Binasa?,Pdt. Stephen Tong,https://www.youtube.com/watch?v=PApZD2Ya2Qs,https://pusat.grii.org/live,20200613,
45,21.00 WIB,Seminar - Spiritual Calibration,Vik. Jack Kawira,Pendaftaran Hubungi WA : https://wa.me/4917621452785,http://link.grii.eu/seminar2020,20200613,
