No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
2,14.00 WIB,,GRII Denpasar,https://zoom.us/j/83597908990,,20200705,Kelas 5 - 6 SD
3,14.00 WIB,,GRII Denpasar,https://zoom.us/j/8950688000,,20200705,Kelas 3 - 4 SD
3,14.30 WIB,,GRII Singapura,https://zoom.us/j/94043882852?pwd=bFpVTU5QcUlyT2IxaEdkeExGWFl4QT09,,20200705,Kelas 1 - 2 SD
7,15.00 WIB,,GRII Kebon Jeruk & GRII Semarang,https://www.youtube.com/channel/UCn4lrom-5CfP9QvOrkCjFOw,http://grii-semarang.org/live,20200705,Semua Kelas
3,15.00 WIB,,GRII Singapura,https://zoom.us/j/98292000805?pwd=ais0WmxvYnNGME9sTjNzSE84OWpMdz09,,20200705,Kelas 5 - 6 SD
7,16.00 WIB,,GRII Singapura,https://zoom.us/j/98965112638?pwd=dUx5VjUyMzJEVy9ESXBSR2l3MXBTUT09,,20200705,Kelas Toddler
4,16.00 WIB,,GRII BSD & MRII GS,https://www.youtube.com/watch?v=Z2fD4JLlpOM,http://www.grii-bsd.org/live/,20200705,Kelas 4 - 6 SD
6,16.00 WIB,,GRII BSD & MRII GS,https://www.youtube.com/watch?v=lCo0E61WaXk,http://www.grii-bsd.org/live/,20200705,Kelas Batita - Balita
8,16.00 WIB,"Kebaktian Umum (Siaran Ulang Mandarin, Indonesia, dan Inggris)",GRII Pusat,https://pusat.grii.org/live,https://livestream.com/stemi,20200705,
9,16.00 WIB,PA Anak Seri Tokoh II - Pilih Mana Ya? - Para Rasul : Cerai Berai vs Kumpul Kembali,Bp. Johanes Junaidi,http://bit.ly/griikertajayalive,,20200705,
4,16.00 WIB,,GRII BSD & MRII GS,http://www.grii-bsd.org/live/,,20200705,Kelas 1 - 3 SD
10,18.00 WIB,Persekutuan Remaja,GRII Denpasar,https://zoom.us/j/8950688000,,20200705,
