No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
22,14.00 WIB,Persekutuan Remaja,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200711,
19,14.00 WIB,Women's Fellowship - Christ Jesus Our Wisdom (6),Vik. Rudy Phen,Pendaftaran hubungi WA : https://wa.me/628121051985,,20200711,
20,14.00 WIB,PA Remaja & Pemuda - Christ in The Old Testament : Respect for Life and the Integrity of Marriage,GRII Singapura,https://grii-online.zoom.us/j/98546450584?pwd=dHRXVUw2b3F0QzVPU1dBM1JwbFpnUT09,https://www.rec-singapore.org/pemahaman-alkitab/pa-gabungan-remaja-dan-pemuda/,20200711,
23,15.00 WIB,"PA Remaja & Pemuda - Yuk, Menggali Alkitab : Keindahan Kitab Puisi",Bp. Rudianto,https://zoom.us/j/8434545367,Live FB : http://facebook.com/mrii.depok,20200711,
24,16.00 WIB,PA Pemuda & Profesional - Jan Hus,Pdt. Billy Kristanto,https://griikg.org/live/,,20200711,
25,16.00 WIB,Persekutuan Doa,GRII Buaran,http://bit.ly/griibuaranlive,,20200711,
26,16.00 WIB,PA Remaja,GRII Andhika,https://linktr.ee/grii.andhika,,20200711,
27,16.00 WIB,PA Remaja & Pemuda - Christ and the Super Heroes : Ant-Man and Spider-Man,Pdt. David Tong,https://www.griikarawaci.org/live,,20200711,
28,16.00 WIB,PA Remaja - Benarkah Cara Melihatku?,GRII Bintaro,Pendaftaran : https://forms.gle/AEhQVwDN3NawHgMB9,,20200711,
29,16.30 WIB,PA Pemuda - Spiritual Discernment : Failure to Discern,Pdt. Calvin Bangun,Pendaftaran hubungi WA : https://wa.me/6281222555455,,20200711,
30,16.45 WIB,PA Pemuda - The Heart of the Gospel,GRII BSD,https://zoom.us/j/2425743816,,20200711,
38,17.00 WIB,PA Remaja & Pemuda - Mendekati Allah yang Disebut Bapa : Allah Bapa yang Penuh Belas Kasihan,Vik. Nathanael Marvin,Pendaftaran hubungi WA : https://wa.me/628157690252,,20200711,
37,17.00 WIB,PA Pemuda - Batu Ujian Cinta ke-8 part II : Benarkah Alkitab Lengkap dan Sempurna?,Bp. Tonny Sutrisno,http://Grii-cikarang.org/streaming,Zoom Meeting ID : 885 4647 7055,20200711,
36,17.00 WIB,Persekutuan Remaja,GRII Sidoarjo,Pendaftaran hubungi WA : https://wa.me/62811323345,,20200711,
35,17.00 WIB,PA Pemuda,MRII Balikpapan,"Info Zoom, mohon cek posting di IG : https://www.instagram.com/mriibalikpapan",,20200711,
32,17.00 WIB,PA Pemuda - Memahami Institutes John Calvin : Seeing God in the World,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200711,
33,17.00 WIB,PA - Eskatologi Kitab Zakharia : Allah dan Pemulihan Bait-Nya,"Pdt. J. Putratama Kamuri,
Vik. Grace Kamuri",http://bit.ly/mriidepoklive,,20200711,
31,17.00 WIB,Konser Klasik - Georg Friedrich Händel : Dixit Dominus,Jakarta Simfonia Orchestra,http://bit.ly/YouTubeJSO,,20200711,
34,17.00 WIB,PA Pemuda - Dari Budak Menjadi Anak,Pdt. Dawis Waiman,http://bit.ly/mriiyogya,Zoom Meeting ID : 365 462 6283,20200711,
39,17.30 WIB,PA Remaja & Pemuda - Our Beautiful and Important Calling : To Others,"Sdr. Ayub Sumires,
Sdr. Roby Handoko","Zoom Meeting ID : 295 613 711,
 Password : 694471",,20200711,
40,18.00 WIB,PA Umum,GRII Samarinda,http://bit.ly/griisamarindalive,,20200711,
41,18.00 WIB,Pembinaan : Injil Kerajaan - Hidup dan Kesaksian (Sharing Hidup),"Pdt. Irwan Hung,
Pdt. Eko Aria (Host)",http://bit.ly/griimalanglive,,20200711,
42,19.00 WIB,KPIN Jambi 2012 (Hari 2) - Bertobatlah! Mengapa Harus Binasa?,Pdt. Stephen Tong,https://www.youtube.com/c/RELAYRMCI,https://pusat.grii.org/live,20200711,
43,19.00 WIB,PA Pemuda & Profesional - The Emotion of Christ (2) : The Comforter,Pdt. Audy Santoso,https://www.youtube.com/c/GRIIPondokIndah/live,,20200711,
