No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
22,16.00 WIB,PA Pemuda & Pekerja - Wise Living : Pentecost,Pdt. Jethro Rachmadi,https://griikg.org/live/,Zoom : http://bit.ly/PAPPGRIIKG,20200530,
23,16.00 WIB,Persekutuan Doa,GRII Buaran,http://bit.ly/griibuaranlive,,20200530,
24,16.00 WIB,PA Remaja - Westminster Shorter Cathecism : Question 5,Pdt. Amin Khouw,http://bit.ly/griipalembanglive,,20200530,
25,16.00 WIB,PA Remaja - Darah yang Bersuara,GRII Bintaro,https://us02web.zoom.us/j/83480265669?pwd=YXpqeTlyaGJDSS9BVjFuZ0g1L0JVQT09,,20200530,
26,16.00 WIB,PA Pemuda - Kristus dalam Ratapan,Pdt. Budi Sutrisno,"Zoom Meeting ID : 945 9182 1998,
Password : pemuda",,20200530,
27,16.00 WIB,PA Remaja,GRII Andhika,https://us02web.zoom.us/j/83690102749,,20200530,
28,16.00 WIB,Seminar - Kuduslah Kamu Sebab Aku Kudus,Vik. Jack Kawira,http://bit.ly/Seminar-30Mei,"Zoom Meeting ID : 889 0266 5987,
Password : 001501",20200530,
29,16.45 WIB,PA Pemuda - Irrational Grace,GRII BSD,https://zoom.us/j/2425743816,Zoom Meeting ID : 242 574 3816,20200530,
35,17.00 WIB,PA Pemuda,Pdt. Elvis Ratta,"Zoom Meeting ID : 820 4440 4103,
 Password : 008396",,20200530,
34,17.00 WIB,PA Pemuda - Yesus Tuan Gereja,Pdt. Dawis Waiman,http://bit.ly/mriiyogya,Zoom Meeting ID : 365 462 6283,20200530,
33,17.00 WIB,PA - Keselamatan Sebagai Anugerah atau Usaha Manusia,Pdt. Tumpal Hutahaean,https://www.youtube.com/user/griicikarang/live,,20200530,
30,17.00 WIB,Konser - Gamelan Highlights : Impressions Universelles,Aula Simfonia Jakarta,https://www.youtube.com/channel/UCE10jo6n5pX_oLraRBL-AYg,,20200530,
31,17.00 WIB,PA Pemuda - Hermeneutics of Life,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200530,
32,17.00 WIB,PA - Bertemu Yesus yang Menang : Gereja yang Tak Ditelan Maut,Pdt. J. Putratama Kamuri,http://bit.ly/mriidepoklive,,20200530,
36,17.30 WIB,PA Pemuda - Mematikan Dosa : Kepahitan,Sdr. Roby Handoko,"Zoom Meeting ID : 295 613 711,
 Password : 694471",,20200530,
37,18.00 WIB,Pemahaman Alkitab,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200530,
38,18.00 WIB,Pembinaan : Injil Kerajaan - Hidup dan Kesaksian (Sharing Hidup),Pdt. Ivan Adi Raharjo,http://bit.ly/griimalanglive,,20200530,
39,19.00 WIB,KPIN Kapuas 2012 - Bertobatlah! Mengapa Harus Binasa?,Pdt. Stephen Tong,https://www.youtube.com/c/RELAYRMCI/live,https://pusat.grii.org/live,20200530,
40,19.00 WIB,PA - Hard Sayings of The Old Testament : Rahab Berbohong - 'A White Lie'?,Pdt. Benyamin F. Intan,https://www.youtube.com/c/GRIIPondokIndah/live,,20200530,
