No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
21,14.00 WIB,Persekutuan Remaja,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200815,
22,15.00 WIB,PA Remaja & Pemuda -,"Sdr. Doni H. Harianja,
 Sdr. Alfret Y. Tadjo Talo",https://zoom.us/j/8434545367,,20200815,
23,15.00 WIB,PA Remaja -,Ls. Suyny,Pendaftaran hubungi WA : https://wa.me/628117780500,,20200815,
29,16.00 WIB,PA Pra Remaja & Remaja -,Pdt. Amin Khouw,Pendaftaran hubungi WA : https://wa.me/628561828130,,20200815,
28,16.00 WIB,PA Remaja - ,GRII Bintaro,Pendaftaran : https://forms.gle/AEhQVwDN3NawHgMB9,,20200815,
27,16.00 WIB,PD Pemuda,Ibu Suryanti,"Zoom Meeting ID : 981 2422 4479,
 Password : youthgriik",,20200815,
24,16.00 WIB,PA Pemuda & Profesional,GRII Kelapa Gading,https://griikg.org/live/,,20200815,
25,16.00 WIB,Persekutuan Doa,GRII Buaran,http://bit.ly/griibuaranlive,,20200815,
26,16.00 WIB,PA Remaja,GRII Andhika,https://linktr.ee/grii.andhika,,20200815,
31,16.30 WIB,PA Pemuda - Voice for the Voiceless,Vik. Joshua Siwalette,Pendaftaran hubungi WA : https://wa.me/6281222555455,,20200815,
32,16.45 WIB,PA Pemuda -,GRII BSD,https://zoom.us/j/2425743816,,20200815,
42,17.00 WIB,PA Anak - ,GRII Kertajaya,http://bit.ly/griikertajayalive,,20200815,
41,17.00 WIB,PA Pemuda (Diskusi) -,"Bpk. Onward Siahaan, Vik. Eben Matalu",Pendaftaran hubungi WA : https://wa.me/6285271434540,Atau via DM Instagram : https://www.instagram.com/pemudagriibatam,20200815,
40,17.00 WIB,PA Remaja & Pemuda - ,Vik. Nathanael Marvin,Pendaftaran hubungi WA : https://wa.me/628157690252,,20200815,
39,17.00 WIB,PA Pemuda -,GRII Cikarang,http://Grii-cikarang.org/streaming,Zoom Meeting ID : 885 4647 7055,20200815,
38,17.00 WIB,Persekutuan Remaja,GRII Sidoarjo,Pendaftaran hubungi WA : https://wa.me/62811323345,,20200815,
36,17.00 WIB,PA Pemuda -,MRII Yogyakarta,http://bit.ly/mriiyogya,Zoom Meeting ID : 365 462 6283,20200815,
35,17.00 WIB,PA - ,"Pdt. J. Putratama Kamuri,
 Vik. Grace Kamuri",http://bit.ly/mriidepoklive,,20200815,
34,17.00 WIB,PA Pemuda - ,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200815,
33,17.00 WIB,Konser Klasik - ,Jakarta Simfonia Orchestra,http://bit.ly/YouTubeJSO,,20200815,
37,17.00 WIB,PA Pemuda -,MRII Balikpapan,"Info Zoom, mohon cek posting di IG : https://www.instagram.com/mriibalikpapan",,20200815,
42,17.30 WIB,PA Remaja & Pemuda - ,Vik. Mercy Matakupan,"Zoom Meeting ID : 295 613 711,
 Password : 694471",,20200815,
43,18.00 WIB,PA Umum,GRII Samarinda,http://bit.ly/griisamarindalive,,20200815,
44,18.00 WIB,Pembinaan : Injil Kerajaan - Hidup dan Kesaksian (Sharing Hidup),Pdt. Eko Aria (Host),http://bit.ly/griimalanglive,,20200815,
46,19.00 WIB,,Pdt. Stephen Tong,https://pusat.grii.org/live,,20200815,
47,19.00 WIB,PA Pemuda & Profesional - ,Vik. Inawaty Teddy,https://www.youtube.com/c/GRIIPondokIndah/live,,20200815,
