No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
29,16.45 WIB,PA Pemuda - The Jealous God,GRII BSD,https://zoom.us/j/2425743816,,20200704,
37,17.00 WIB,PA Remaja & Pemuda - Mendekati Allah yang Disebut Bapa : Semangat Adopsi,Vik. Nathanael Marvin,Pendaftaran hubungi WA : https://wa.me/628157690252,,20200704,
36,17.00 WIB,PA Pemuda - Batu Ujian Cinta ke-8 (2) : Ujian Mengenal Kebenaran dan Standar Kebenaran,Pdt. Tumpal Hutahaean,http://Grii-cikarang.org/streaming,Zoom Meeting ID : 885 4647 7055,20200704,
35,17.00 WIB,Persekutuan Remaja,GRII Sidoarjo,Pendaftaran hubungi WA : https://wa.me/62811323345,,20200704,
34,17.00 WIB,PA Pemuda,MRII Balikpapan,"Info Zoom, mohon cek posting di IG : https://www.instagram.com/mriibalikpapan",,20200704,
32,17.00 WIB,PA - Eskatologi Kitab Zakharia - Pemulihan : Pengharapan dan Tanggung Jawab,"Pdt. J. Putratama Kamuri,
 Vik. Grace Kamuri",http://bit.ly/mriidepoklive,,20200704,
31,17.00 WIB,PA Pemuda - Memahami Institutes John Calvin : Hidup Saleh,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200704,
30,17.00 WIB,Konser Klasik - Pyotr Ilyich Tchaikovsky : Symphony No. 4,Jakarta Simfonia Orchestra,http://bit.ly/YouTubeJSO,,20200704,
33,17.00 WIB,PA Pemuda - The Image of Christ,Vik. Leonardo Chandra,http://bit.ly/mriiyogya,Zoom Meeting ID : 365 462 6283,20200704,
38,17.30 WIB,PA Remaja & Pemuda - Our Beautiful and Important Calling : To God,"Sdr. Ayub Sumires,
Sdr. Roby Handoko","Zoom Meeting ID : 295 613 711,
Password : 694471",,20200704,
39,18.00 WIB,PA Umum,GRII Samarinda,http://bit.ly/griisamarindalive,,20200704,
40,18.00 WIB,Pembinaan : Injil Kerajaan - Hidup dan Kesaksian (Sharing Hidup),"Pdt. Jimmy Pardede,
Pdt. Eko Aria (Host)",http://bit.ly/griimalanglive,,20200704,
41,19.00 WIB,KPIN Jambi 2012 (Hari 1) - Bertobatlah! Mengapa Harus Binasa?,Pdt. Stephen Tong,https://www.youtube.com/watch?v=9LQwfRBtp2k,https://pusat.grii.org/live,20200704,
42,19.00 WIB,PA Pemuda & Profesional - The Emotion of Christ (1) : The Man of Sorrows,Pdt. Audy Santoso,https://www.youtube.com/c/GRIIPondokIndah/live,,20200704,
