No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
31,16.30 WIB,Persekutuan Remaja - Perfect : Pergumulan Orang Kristen untuk Menjadi Sempurna,Vik. Maya Sianturi,"Zoom Meeting ID : 998 9450 0771,
Password : 801987",,"Sabtu, 6 Juni 2020",
32,16.45 WIB,PA Pemuda - Judge of All The Earth,GRII BSD,https://zoom.us/j/2425743816,Zoom Meeting ID : 242 574 3816,"Sabtu, 6 Juni 2020",
38,17.00 WIB,PA Pemuda - Mahalnya Memuja Berhala,Pdt. Elvis Ratta,"Zoom Meeting ID : 894 4067 2446,
Password : 884325",,"Sabtu, 6 Juni 2020",
37,17.00 WIB,PA Pemuda - The Necessity of Scripture,Vik. Leonardo Chandra,http://bit.ly/mriiyogya,Zoom Meeting ID : 365 462 6283,"Sabtu, 6 Juni 2020",
36,17.00 WIB,PA - Keselamatan dalam Pandangan Calvin (TULIP),Pdt. Tumpal Hutahaean,https://www.youtube.com/user/griicikarang/live,,"Sabtu, 6 Juni 2020",
33,17.00 WIB,Konser : Beethoven - Symphony No. 7,Jakarta Simfonia Orchestra,https://www.youtube.com/watch?v=KDGAN-Ah0Ng,,"Sabtu, 6 Juni 2020",
34,17.00 WIB,PA Pemuda - Hermeneutics of Life : Through Movies,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,"Sabtu, 6 Juni 2020",
35,17.00 WIB,"PA - Roh Kudus & Kawanan Domba Allah : Menjadi Satu Kawanan, Pentingkah?","Pdt. J. Putratama Kamuri,
Vik. Grace Kamuri",http://bit.ly/mriidepoklive,,"Sabtu, 6 Juni 2020",
39,17.30 WIB,PA Remaja & Pemuda - Meditasi 12 Perkataan Yesus yang Sulit (1-3),"Sdr. Ayub Sumires,
Sdr. Roby Handoko","Zoom Meeting ID : 295 613 711,
 Password : 694471",,"Sabtu, 6 Juni 2020",
40,18.00 WIB,Pemahaman Alkitab,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,"Sabtu, 6 Juni 2020",
41,18.00 WIB,Pembinaan : Injil Kerajaan - Hidup dan Kesaksian (Sharing Hidup),"Pdt. Agus Marjanto,
Pdt. Eko Aria (Host)",http://bit.ly/griimalanglive,,"Sabtu, 6 Juni 2020",
43,19.00 WIB,PA - Hard Sayings of The Old Testament II : Lot dan Dosa Sodom,Pdt. Benyamin F. Intan,https://www.youtube.com/c/GRIIPondokIndah/live,,"Sabtu, 6 Juni 2020",
42,19.00 WIB,KPIN Katingan 2012 - Bertobatlah! Mengapa Harus Binasa?,Pdt. Stephen Tong,https://www.youtube.com/c/RELAYRMCI/live,https://pusat.grii.org/live,"Sabtu, 6 Juni 2020",
44,19.15 WIB,PA Pemuda,Pdt. Tumpal Hutahaean,https://zoom.us/j/84546670861,,"Sabtu, 6 Juni 2020",
