No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
20,14.00 WIB,Persekutuan Pra-Remaja,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200718,
18,14.00 WIB,Women's Fellowship - Christ Jesus Our Wisdom (7),Vik. Rudy Phen,Pendaftaran hubungi WA : https://wa.me/628121051985,,20200718,
19,14.00 WIB,PA Remaja & Pemuda - Christ in The Old Testament : Defining and Protecting the Community,GRII Singapura,https://grii-online.zoom.us/j/98546450584?pwd=dHRXVUw2b3F0QzVPU1dBM1JwbFpnUT09,https://www.rec-singapore.org/pemahaman-alkitab/pa-gabungan-remaja-dan-pemuda/,20200718,
21,14.00 WIB,Persekutuan Remaja,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200718,
22,15.00 WIB,PA Remaja & Pemuda - Living in the Moment : Christian Workaholic,"Sdr. Doni H. Harianja,
 Sdr. Alfret Y. Tadjo Talo",https://zoom.us/j/8434545367,,20200718,
23,16.00 WIB,PA Pemuda & Profesional - Terbuai oleh Dunia,Pdt. Heru Lin,https://griikg.org/live/,,20200718,
24,16.00 WIB,Persekutuan Doa,GRII Buaran,http://bit.ly/griibuaranlive,,20200718,
25,16.00 WIB,PA Remaja,GRII Andhika,https://linktr.ee/grii.andhika,,20200718,
26,16.00 WIB,PA Remaja & Pemuda - Christ and the Super Heroes : Thor and Hulk,Pdt. David Tong,https://www.griikarawaci.org/live,,20200718,
27,16.00 WIB,PA Remaja - Mengapa Tuhan Mencipta?,GRII Bintaro,Pendaftaran : https://forms.gle/AEhQVwDN3NawHgMB9,,20200718,
28,16.30 WIB,Persekutuan Remaja - Two Are Better Than One,Pdt. Ivan Raharjo,https://www.youtube.com/RemajaGRIIPusat,"Jika ingin ikut Zoom, hubungi WA : https://wa.me/62811853530",20200718,
29,16.30 WIB,PA Pemuda - Spiritual Discernment : Developing Discernment,Vik. Joshua Siwalette,Pendaftaran hubungi WA : https://wa.me/6281222555455,,20200718,
30,16.45 WIB,PA Pemuda - Sons of God,GRII BSD,https://zoom.us/j/2425743816,,20200718,
39,17.00 WIB,PA Pemuda,Vik. Eben Matalu,Pendaftaran hubungi WA : https://wa.me/6285271434540,,20200718,
38,17.00 WIB,PA Remaja & Pemuda - Mendekati Allah yang Disebut Bapa : Allah Bapa dari Tuhan Yesus Kristus,Vik. Nathanael Marvin,Pendaftaran hubungi WA : https://wa.me/628157690252,,20200718,
37,17.00 WIB,PA Pemuda - Batu Ujian Cinta ke-8 part II : Relevansi Taurat dengan Masa Kini?,Sdr. Wisnu,http://Grii-cikarang.org/streaming,Zoom Meeting ID : 885 4647 7055,20200718,
36,17.00 WIB,Persekutuan Remaja,GRII Sidoarjo,Pendaftaran hubungi WA : https://wa.me/62811323345,,20200718,
33,17.00 WIB,PA - Eskatologi Kitab Zakharia : Penghakiman Musuh Allah,"Pdt. J. Putratama Kamuri,
 Vik. Grace Kamuri",http://bit.ly/mriidepoklive,,20200718,
34,17.00 WIB,PA Pemuda - Wawasan Dunia Reformasional (2),Vik. Lukman S.,http://bit.ly/mriiyogya,Zoom Meeting ID : 365 462 6283,20200718,
32,17.00 WIB,"PA Pemuda - Calvin's Sermon : Pemuda dan Orang Tua, Ketaatan Tanpa Syarat?",Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200718,
31,17.00 WIB,"Konser Klasik - Igor Stravinsky : Firebird Suite (1919),
He Zhanhao & Chen Gang : Butterfly Lovers' Violin Concerto",Jakarta Simfonia Orchestra,http://bit.ly/YouTubeJSO,,20200718,
35,17.00 WIB,PA Pemuda,MRII Balikpapan,"Info Zoom, mohon cek posting di IG : https://www.instagram.com/mriibalikpapan",,20200718,
40,17.30 WIB,PA Remaja & Pemuda - Our Beautiful and Important Calling : To the Works,"Sdr. Ayub Sumires,
Sdr. Roby Handoko","Zoom Meeting ID : 295 613 711,
 Password : 694471",,20200718,
41,18.00 WIB,PA Umum,GRII Samarinda,http://bit.ly/griisamarindalive,,20200718,
42,18.00 WIB,Pembinaan : Injil Kerajaan - Hidup dan Kesaksian (Sharing Hidup),"Vik. Stanly Simon,
Pdt. Eko Aria (Host)",http://bit.ly/griimalanglive,,20200718,
43,19.00 WIB,KPIN Denpasar 2012 (Hari 1) - Bertobatlah! Mengapa Harus Binasa?,Pdt. Stephen Tong,https://pusat.grii.org/live,,20200718,
44,19.00 WIB,PA Pemuda & Profesional - Jacob : Faith in Crisis,Vik. Yakub Kartawidjaja,https://www.youtube.com/c/GRIIPondokIndah/live,,20200718,
